Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-0.687954245877947
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.34664345601914
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.86578632128172
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.03777414172446
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.15556481438308
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,9.43348265784402
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.97230777572166
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.16715558337388
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.81145776663433
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.44565179664174
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.09546440372048
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.46991580449082
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.484101802387045
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.09144220829562
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.9210634135702
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.45021517996871
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.37346574966936
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,10.8206271965239
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.94335965478776
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.30659633085426
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-8.81641723219757
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-0.487173294301954
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.7396039558691
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.68195410972302
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.67780255532826
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.18198362147406
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.80745626378814
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.8330409085689
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.17541170539882
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.89297219726413
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.44296838242349
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.6491975253731
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.81246807847532
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.20100189293856
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.556621920217
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.45496451944589
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.24436380993644
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.08732977261732
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.03306918280177
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.35951929288596
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.95230365740586
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,8.25630550178155
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.76555687937534
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,8.8150866425182
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,13.7873730187089
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.30368710650176
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.52168030880658
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.29346273155907
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.37522306445538
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.9941808493012
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.753826745903538
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.09999999910173
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.21351706814744
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.33585592190116
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.93331397162559
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,7.22433460076046
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.93270319273282
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.94688171508626
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.92607626136771
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-0.483657124690296
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,7.02283625501138
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.55454940856943
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-1.5549586174878
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-1.4909411172622
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.42786536845747
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-0.334793597648641
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.67436691389086
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.02314722788806
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.05362489256818
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.69252436082304
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.76143528665678
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.60890731687714
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.47224849998537
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.51882827307178
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.97819043681629
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.36861474664423
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-0.679023626830443
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.0
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.52118550608968
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.96410458593932
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.64601436259409
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.99314606199499
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.57223606622583
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.35975377623123
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.77249323845399
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.14429110392376
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.80523435213247
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.84820519363306
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.85229919941415
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.38145047586738
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.86247291518572
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.40129282968478
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.94928032097511
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.48978448679577
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,29.2121212121212
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.69699024225795
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.2609092171336
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.8624682634
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.4999999990207
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.44978139761541
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.75741359164776
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.0337944502063294
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.74089315058157
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-1.61686894906529
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.56292760915053
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.19171371926123
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.16472423497285
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.433113719381524
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.13223140495909
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.74831145236631
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.85135632605748
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.04642394571691
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.8912084246695
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.57383828511043
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.9532114714853
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.95331871520767
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,7.14945675286656
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.882451194361991
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.48957315278187
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.95350884167718
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.39832550615502
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-1.26369434781117
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.01948539561312
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.26802583314583
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,8.86461881995935
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.78060733595218
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.79792653657221
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.3696444471055
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.06419188430156
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.8575460568877
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.193690071260534
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.97074118840038
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,7.77623550746786
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.88449273567737
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.46764218409288
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.35606857181878
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.58864369582668
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.55473153366954
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.34672785193587
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.53906241135864
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.34440586406082
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.41857060528166
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.33858676542988
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.23269348476937
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.24203717635054
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.28151427764374
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.17682174955398
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-4.91166050905851
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.94395086102337
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.19185251782498
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.07059315052096
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.06261019342853
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.96775836306881
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,12.1175272453913
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-6.4055907393619
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,7.25118054973062
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-6.25552708545281
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.56457371022981
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.8525064629824
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.21489560918489
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.43515771692182
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.89999999999999
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.1999999664301
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-0.336265482915195
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.36817482791557
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.36784154459941
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.57100050107448
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,7.77623550746786
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.24203717635056
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-7.52713742248807
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.11742594891074
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.32308420845746
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.66037735849056
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.86711619644551
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.78100029254482
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.44098194492067
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.57774212825512
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.68979815933486
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.81945147474293
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.9321508024275
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.14593168183934
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.6008537886873
Viet Nam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.69000892660424
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.68875636558563
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.82055728507049
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,7.9838628784713
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.57177504731632
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-9.37512381761694
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.664552307858116
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.75510031796023
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.900955396308504
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,7.04853338603499
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.65139974202668
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.6470032027451
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.28496137040275
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,-0.147149825449205
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.80259872019053
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,0.346071889630295
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,1.51128390704507
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,0.735068713941203
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.81850297775918
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,7.50000000164144
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,-6.98757763975155
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.46333336590416
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.31870938698817
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.25857243250671
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,0.199999938958655
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,0.500001262429279
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,1.6195802783878
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,5.67156195150444
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,6.20348941121868
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,6.59024999794057
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.74592725876734
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.8117061903064
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.79951863934495
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.24410095889466
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.53162368036521
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,-1.81336514835535
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.61141983706115
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.19520633360395
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,1.32286905404399
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,0.514753125831376
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,1.32860255161715
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.50756740346327
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.1143636634186
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.52727821346231
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.03383490260789
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,5.10127396652673
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,1.36279955711416
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.57442418152031
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,1.35769537797211
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,6.94720079331685
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,7.41076242584926
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.54117654926007
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.7269476588301
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,-5.59477371915547
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,1.35936086788746
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.81576287682401
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.5513148102974
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.15769896239459
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,1.94326028621741
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,1.80979177212284
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,-1.2762081008495
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.18404730726789
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,5.73347613913472
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,5.16872430413071
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.68023111405891
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,5.458091517212
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,-6.61899463280534
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.82173634129026
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.66670467732366
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,1.5000000001012
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,6.70769640336609
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.63286787788033
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,5.05317448248172
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,5.82147037918305
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.90872250204242
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,5.97039880954841
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.18122099961562
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.62860957024191
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.97576072924863
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,5.79204467466494
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,9.56418964295607
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.84476536928575
